"","Mat_Bat","Inns_Bat","NO","Runs_Bat","HS","Ave_Bat","BF","SR_Bat","100","50","4s","6s","Ct","St","Mat_Bowl","Inns_Bowl","Balls","Runs_Bowl","Wkts","Ave_Bowl","Econ","SR_Bowl","4w","5w","10","Full_Name","Country","Batting_Style","Bowling_Style"
"473",101,95,6,2289,119,25.71,2464,92.89,3,9,145,110,53,0,101,70,2044,1956,50,39.12,5.74,40.8,0,0,0," Kieron Adrian Pollard","West Indies","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"474",48,48,0,1283,130,26.72,1531,83.8,2,4,140,35,21,1,48,1,5,12,0,NA,14.4,NA,0,0,0," Johnson Charles","West Indies","Batting style Right-hand bat",NA
"475",10,10,0,278,78,27.8,483,57.55,0,1,15,0,3,0,10,5,152,140,1,140,5.52,152,0,0,0," Kraigg Clairmonte Brathwaite","West Indies","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"476",139,110,22,2200,169,25,2738,80.35,2,8,165,31,181,7,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Denesh Ramdin","West Indies","Batting style Right-hand bat",NA
"477",13,6,1,25,7,5,51,49.01,0,0,2,0,3,0,13,13,666,597,19,31.42,5.37,35,0,1,0," Sohail Khan","Pakistan","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"478",3,3,0,123,63,41,152,80.92,0,2,10,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Ben Matthew Duckett","England","Batting style Left-hand bat","Bowling style Right-arm offbreak"
"479",36,11,3,43,14,5.37,82,52.43,0,0,4,0,5,0,36,34,1917,1511,64,23.6,4.72,29.9,2,2,0," Amit Mishra","India","Batting style Right-hand bat","Bowling style Legbreak"
"480",12,11,0,195,58,17.72,253,77.07,0,1,25,0,3,0,12,11,324,291,4,72.75,5.38,81,0,0,0," Anton Paul Devcich","New Zealand","Batting style Left-hand bat","Bowling style Slow left-arm orthodox"
"481",12,2,2,27,25,NA,28,96.42,0,0,2,1,2,0,12,12,598,508,19,26.73,5.09,31.4,1,0,0," Dhawal Sunil Kulkarni","India","Batting style Right-hand bat","Bowling style Right-arm medium"
"482",1,1,1,1,1,NA,1,100,0,0,0,0,1,0,1,1,24,8,1,8,2,24,0,0,0," Jayant Yadav","India","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"483",3,3,1,26,11,13,66,39.39,0,0,3,0,0,0,3,2,18,30,0,NA,10,NA,0,0,0," Hiri Hiri","Papua New Guinea","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"484",1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,6,18,0,NA,18,NA,0,0,0," Kyle Christie","Hong Kong","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"485",65,49,13,239,33,6.63,463,51.61,0,0,19,4,9,0,65,65,3242,3024,65,46.52,5.59,49.8,0,0,0," Tinashe Panyangara","Zimbabwe","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"486",2,2,0,5,3,2.5,16,31.25,0,0,0,0,1,0,2,2,60,67,0,NA,6.7,NA,0,0,0," Tanbir Hayder","Bangladesh","Batting style Right-hand bat","Bowling style Legbreak"
"487",2,2,0,68,44,34,70,97.14,0,0,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Quazi Nurul Hasan","Bangladesh","Batting style Right-hand bat",NA
"488",116,105,17,3044,102,34.59,3542,85.94,2,20,260,50,77,13,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Umar Akmal","Pakistan","Batting style Right-hand bat",NA
"489",60,58,4,1336,84,24.74,1979,67.5,0,9,108,5,14,0,60,2,12,18,0,NA,9,NA,0,0,0," Asad Shafiq","Pakistan","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"490",3,3,0,73,58,24.33,66,110.6,0,1,9,1,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Dharshanapriya Sandun Weerakkody","Sri Lanka","Batting style Left-hand bat",NA
"491",7,7,1,94,44,15.66,112,83.92,0,0,10,0,4,0,7,7,316,256,5,51.2,4.86,63.2,0,0,0," Pinnaduwage Chaturanga de Silva","Sri Lanka","Batting style Left-hand bat","Bowling style Slow left-arm orthodox"
"492",1,1,0,4,4,4,11,36.36,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Samuel Daly Heazlett","Australia","Batting style Left-hand bat","Bowling style Slow left-arm orthodox"
"493",16,15,1,361,63,25.78,486,74.27,0,1,46,1,6,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Dean Graham Brownlie","New Zealand","Batting style Right-hand bat","Bowling style Right-arm medium"
"494",15,15,0,411,118,27.4,520,79.03,1,2,37,10,3,0,15,2,38,34,1,34,5.36,38,0,0,0," Usman Ghani","Afghanistan","Batting style Right-hand bat",NA
"495",1,1,0,5,5,5,18,27.77,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Najeeb Tarakai","Afghanistan","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"496",25,25,0,354,54,14.16,549,64.48,0,2,42,7,5,3,25,3,28,26,0,NA,5.57,NA,0,0,0," Andre David Stephon Fletcher","West Indies","Batting style Right-hand bat","Bowling style Right-arm medium-fast, Legbreak"
"497",127,126,4,2994,116,24.54,4716,63.48,2,21,328,35,42,0,127,11,267,265,3,88.33,5.95,89,0,0,0," Vusimuzi Sibanda","Zimbabwe","Batting style Right-hand bat","Bowling style Right-arm medium, Right-arm offbreak"
"498",31,29,2,552,74,20.44,777,71.04,0,3,54,11,21,5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Richmond Mutumbami","Zimbabwe","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"499",8,7,3,12,5,3,40,30,0,0,1,0,0,0,8,8,323,262,7,37.42,4.86,46.1,0,0,0," Taurai Muzarabani","Zimbabwe","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"500",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,6,6,302,269,7,38.42,5.34,43.1,0,0,0," Barinder Balbirsingh Sran","India","Batting style Left-hand bat","Bowling style Left-arm medium"
"501",2,2,0,46,39,23,88,52.27,0,0,6,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Karun Kaladharan Nair","India","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"502",17,16,0,157,32,9.81,306,51.3,0,0,11,4,8,0,17,9,225,230,4,57.5,6.13,56.2,0,0,0," Timycen Maruma","Zimbabwe","Batting style Right-hand bat","Bowling style Legbreak googly"
"503",12,12,3,67,25,7.44,138,48.55,0,0,6,0,3,0,12,12,520,519,20,25.95,5.98,26,1,0,0," Neville Madziva","Zimbabwe","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"504",40,32,10,185,33,8.4,325,56.92,0,0,14,2,9,0,40,40,2019,1690,57,29.64,5.02,35.4,3,0,0," Tawanda Mupariwa","Zimbabwe","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"505",1,1,1,55,55,NA,61,90.16,0,1,7,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Faiz Yakub Fazal","India","Batting style Left-hand bat","Bowling style Right-arm medium"
"506",19,11,8,34,12,11.33,64,53.12,0,0,4,0,5,0,19,17,716,686,21,32.66,5.74,34,0,0,0," Ranaweera Mudiyanselage Shaminda Eranga","Sri Lanka","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"507",13,8,2,125,31,20.83,155,80.64,0,0,12,3,3,0,13,12,543,520,16,32.5,5.74,33.9,1,0,0," Max Christian Sorensen","Ireland","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"508",109,75,18,1113,69,19.52,1294,86.01,0,2,89,25,26,0,109,105,4640,3789,135,28.06,4.89,34.3,4,2,0," Mohamed Farveez Maharoof","Sri Lanka","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"509",31,18,2,280,56,17.5,382,73.29,0,1,28,1,7,0,31,29,1437,1214,36,33.72,5.06,39.9,0,1,0," Hewa Kaluhalamullage Suraj Randiv Kaluhalamulla","Sri Lanka","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"510",31,21,7,169,38,12.07,188,89.89,0,0,12,5,19,0,31,31,1532,1521,43,35.37,5.95,35.6,0,1,0," Christopher James Jordan","England","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"511",1,1,1,1,1,NA,3,33.33,0,0,0,0,0,0,1,1,60,83,1,83,8.3,60,0,0,0," Konara Mudiyanselage Chaminda Bandara","Sri Lanka","Batting style Left-hand bat","Bowling style Left-arm medium-fast"
"512",32,17,4,92,17,7.07,171,53.8,0,0,9,2,4,0,32,31,1518,1153,56,20.58,4.55,27.1,2,1,0," Hamid Hassan","Afghanistan","Batting style Right-hand bat","Bowling style Right-arm fast"
"513",2,1,0,10,10,10,6,166.66,0,0,1,1,0,0,2,2,90,97,1,97,6.46,90,0,0,0," Ruaidhri Alexander James Smith","Scotland","Batting style Right-hand bat","Bowling style Right-arm medium"
"514",3,2,1,3,3,3,19,15.78,0,0,0,0,2,0,3,3,108,90,2,45,5,54,0,0,0," Mohammad Yamin Ahmadzai","Afghanistan","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"515",130,65,18,457,39,9.72,642,71.18,0,0,36,14,17,0,130,128,6064,5253,179,29.34,5.19,33.8,4,2,0," Umar Gul","Pakistan","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"516",4,4,0,78,45,19.5,117,66.66,0,0,9,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Sami Aslam","Pakistan","Batting style Left-hand bat","Bowling style Right-arm medium"
"517",60,33,21,48,12,4,149,32.21,0,0,5,2,11,0,60,60,3109,2549,83,30.71,4.91,37.4,2,0,0," Mohammad Irfan","Pakistan","Batting style Right-hand bat","Bowling style Left-arm fast"
"518",330,303,41,10290,161,39.27,11933,86.23,22,47,1111,55,123,1,330,204,5880,4778,106,45.07,4.87,55.4,3,0,0," Tillakaratne Mudiyanselage Dilshan","Sri Lanka","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"519",1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Weerahandige Inol Avishka Fernando","Sri Lanka","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"520",4,2,0,8,7,4,21,38.09,0,0,0,0,1,0,4,2,24,22,0,NA,5.5,NA,0,0,0," Angelo Kanishka Perera","Sri Lanka","Batting style Right-hand bat","Bowling style Slow left-arm orthodox"
"521",22,19,3,236,46,14.75,303,77.88,0,0,21,4,10,0,22,22,863,759,25,30.36,5.27,34.5,0,1,0," Luke Mafuwa Jongwe","Zimbabwe","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"522",19,14,4,46,18,4.6,89,51.68,0,0,1,1,7,0,19,18,844,738,17,43.41,5.24,49.6,0,0,0," John Nyumbu","Zimbabwe","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"523",3,3,0,40,38,13.33,49,81.63,0,0,6,1,2,0,3,3,132,96,5,19.2,4.36,26.4,0,1,0," Mohammad Bilal Asif","Pakistan","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"524",11,10,1,112,27,12.44,160,70,0,0,7,3,4,0,11,9,311,278,6,46.33,5.36,51.8,0,0,0," Confidence Tinotenda Mutombodzi","Zimbabwe","Batting style Right-hand bat","Bowling style Legbreak googly"
"525",64,55,14,963,96,23.48,1215,79.25,0,3,92,14,19,0,64,50,1797,1635,48,34.06,5.45,37.4,2,0,0," John Francis Mooney","Ireland","Batting style Left-hand bat","Bowling style Right-arm medium"
"526",14,11,3,230,77,28.75,246,93.49,0,1,23,5,3,0,14,12,490,439,20,21.95,5.37,24.5,0,1,0," Stuart Terence Roger Binny","India","Batting style Right-hand bat","Bowling style Right-arm medium"
"527",236,128,35,1237,49,13.3,1526,81.06,0,0,92,35,71,0,236,227,12479,8973,269,33.35,4.31,46.3,2,3,0," Harbhajan Singh","India","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"528",26,9,5,31,11,7.75,66,46.96,0,0,5,0,6,0,26,25,1121,1020,31,32.9,5.45,36.1,1,0,0," Mohit Mahipal Sharma","India","Batting style Right-hand bat","Bowling style Right-arm medium"
"529",49,33,11,290,42,13.18,311,93.24,0,0,31,6,19,0,49,47,2358,1874,53,35.35,4.76,44.4,1,0,0," Senanayake Mudiyanselage Sachithra Madhushanka Senanayake","Sri Lanka","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"530",87,42,19,188,21,8.17,263,71.48,0,0,16,2,15,0,87,84,4154,3324,152,21.86,4.8,27.3,7,3,0," Balapuwaduge Ajantha Winslow Mendis","Sri Lanka","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"531",2,2,0,11,9,5.5,23,47.82,0,0,1,0,1,0,2,1,18,16,0,NA,5.33,NA,0,0,0," Jermaine Blackwood","West Indies","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"532",92,40,11,362,86,12.48,472,76.69,0,1,33,13,14,0,92,88,4033,3434,117,29.35,5.1,34.4,8,2,0," Ravindranath Rampaul","West Indies","Batting style Left-hand bat","Bowling style Right-arm fast-medium"
"533",16,11,7,48,15,12,92,52.17,0,0,5,0,5,0,16,16,830,600,24,25,4.33,34.5,2,0,0," Arafat Sunny","Bangladesh","Batting style Left-hand bat","Bowling style Slow left-arm orthodox"
"534",14,7,5,4,2,2,20,20,0,0,0,0,1,0,14,14,603,523,21,24.9,5.2,28.7,2,0,0," Al-Amin Hossain","Bangladesh","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"535",34,31,1,454,45,15.13,813,55.84,0,0,32,1,20,3,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Regis Wiriranai Chakabva","Zimbabwe","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"536",27,26,5,887,101,42.23,1107,80.12,1,7,69,12,7,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," James William Arthur Taylor","England","Batting style Right-hand bat","Bowling style Legbreak"
"537",10,5,4,7,6,7,40,17.5,0,0,0,0,2,0,10,10,463,410,16,25.62,5.31,28.9,1,0,0," Reece James William Topley","England","Batting style Right-hand bat","Bowling style Left-arm medium-fast"
"538",22,16,5,321,43,29.18,367,87.46,0,0,29,7,4,0,22,22,927,944,18,52.44,6.11,51.5,0,0,0," Anwar Ali","Pakistan","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"539",265,255,23,7249,144,31.24,9628,75.29,7,48,578,56,135,0,265,20,284,288,3,96,6.08,94.6,0,0,0," Mohammad Younis Khan","Pakistan","Batting style Right-hand bat","Bowling style Right-arm medium, Legbreak"
"540",2,2,0,8,5,4,31,25.8,0,0,1,0,1,0,2,2,60,49,1,49,4.9,60,0,0,0," Iftikhar Ahmed","Pakistan","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"541",1,1,0,15,15,15,15,100,0,0,0,1,0,0,1,1,60,54,2,27,5.4,30,0,0,0," Zafar Gohar Khan","Pakistan","Batting style Left-hand bat","Bowling style Slow left-arm orthodox"
"542",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,60,45,2,22.5,4.5,30,0,0,0," Rokhan Barakzai","Afghanistan","Batting style Left-hand bat","Bowling style Slow left-arm orthodox"
"543",24,22,2,475,114,23.75,587,80.91,2,0,49,15,6,0,24,12,320,201,6,33.5,3.76,53.3,0,0,0," Karim Sadiq Khan","Afghanistan","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"544",48,14,10,108,34,27,138,78.26,0,0,10,3,4,0,48,45,2336,2313,82,28.2,5.94,28.4,6,1,0," Mitchell John McClenaghan","New Zealand","Batting style Left-hand bat","Bowling style Left-arm fast-medium"
"545",260,228,28,6083,166,30.41,6312,96.37,5,32,577,200,262,15,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Brendon Barrie McCullum","New Zealand","Batting style Right-hand bat","Bowling style Right-arm medium, Right-arm offbreak"
"546",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,2,96,93,1,93,5.81,96,0,0,0," Joel Samuel Paris","Australia","Batting style Left-hand bat","Bowling style Left-arm fast-medium"
"547",80,28,13,72,13,4.8,203,35.46,0,0,6,0,19,0,80,78,3733,3563,115,30.98,5.72,32.4,6,0,0," Ishant Sharma","India","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"548",3,3,1,13,8,6.5,13,100,0,0,2,0,1,0,3,3,60,68,0,NA,6.8,NA,0,0,0," Gurkeerat Rupinder Singh","India","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"549",3,2,1,12,9,12,13,92.3,0,0,1,0,0,0,3,3,150,160,1,160,6.4,150,0,0,0," Rishi Dhawan","India","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"550",83,69,11,1976,115,34.06,2416,81.78,2,11,151,28,17,0,83,56,1302,1179,39,30.23,5.43,33.3,1,0,0," Grant David Elliott","New Zealand","Batting style Right-hand bat","Bowling style Right-arm medium"
"551",26,25,2,735,89,31.95,881,83.42,0,5,58,16,9,0,26,4,54,42,1,42,4.66,54,0,0,0," Sohaib Maqsood","Pakistan","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"552",14,7,4,8,6,2.66,37,21.62,0,0,0,0,1,0,14,14,679,658,18,36.55,5.81,37.7,0,0,0," Rahat Ali","Pakistan","Batting style Right-hand bat","Bowling style Left-arm fast-medium"
"553",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,4,209,198,10,19.8,5.68,20.9,1,0,0," Marchant de Lange","South Africa","Batting style Right-hand bat","Bowling style Right-arm fast"
"554",6,6,1,102,41,20.4,115,88.69,0,0,7,5,0,0,6,6,294,316,9,35.11,6.44,32.6,0,0,0," David Wiese","South Africa","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"555",121,68,25,529,45,12.3,709,74.61,0,0,35,10,27,0,121,121,6109,5364,178,30.13,5.26,34.3,9,1,0," Stuart Christopher John Broad","England","Batting style Left-hand bat","Bowling style Right-arm fast-medium"
"556",113,70,24,324,33,7.04,535,60.56,0,0,25,0,25,0,113,112,6000,4182,184,22.72,4.18,32.6,6,2,0," Saeed Ajmal","Pakistan","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"557",3,3,1,99,77,49.5,124,79.83,0,1,9,1,0,0,3,2,36,46,0,NA,7.66,NA,0,0,0," Hafiz Saad Nasim","Pakistan","Batting style Right-hand bat","Bowling style Legbreak"
"558",38,36,12,966,114,40.25,1297,74.47,1,6,59,6,10,0,38,13,398,377,5,75.4,5.68,79.6,0,0,0," Fawad Alam","Pakistan","Batting style Left-hand bat","Bowling style Slow left-arm orthodox"
"559",5,5,3,35,14,17.5,40,87.5,0,0,2,1,0,0,5,5,294,246,4,61.5,5.02,73.5,0,0,0," Zulfiqar Babar","Pakistan","Batting style Right-hand bat","Bowling style Slow left-arm orthodox"
"560",59,47,14,745,71,22.57,1159,64.27,0,2,57,6,18,0,59,52,1953,1510,63,23.96,4.63,31,1,1,0," Alex Richard Cusack","Ireland","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"561",85,64,20,871,80,19.79,965,90.25,0,1,88,6,20,0,85,84,4221,3813,109,34.98,5.42,38.7,3,1,0," Timothy Thomas Bresnan","England","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
"562",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Zafar Shahaan Ansari","England","Batting style Left-hand bat","Bowling style Slow left-arm orthodox"
"563",11,7,2,80,36,16,131,61.06,0,0,5,2,4,0,11,8,198,169,2,84.5,5.12,99,0,0,0," Hammad Azam","Pakistan","Batting style Right-hand bat","Bowling style Right-arm medium"
"564",87,46,19,314,46,11.62,490,64.08,0,0,16,10,19,0,87,85,4284,3567,121,29.47,4.99,35.4,3,1,0," Mohammad Sami","Pakistan","Batting style Right-hand bat","Bowling style Right-arm fast"
"565",164,132,48,1406,68,16.73,2410,58.34,0,4,88,17,50,0,164,160,8571,6239,133,46.9,4.36,64.4,2,1,0," Prosper Utseya","Zimbabwe","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"566",39,35,1,831,194,24.44,937,88.68,1,3,62,29,19,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Charles Kevin Coventry","Zimbabwe","Batting style Right-hand bat","Bowling style Legbreak"
"567",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Roy Kaia","Zimbabwe","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"568",84,62,11,1070,65,20.98,1220,87.7,0,4,69,33,41,0,84,81,3536,2956,63,46.92,5.01,56.1,0,0,0," Nathan Leslie McCullum","New Zealand","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"569",6,4,4,58,39,NA,47,123.4,0,0,4,3,1,0,6,6,309,315,8,39.37,6.11,38.6,0,0,0," Ben Matthew Wheeler","New Zealand","Batting style Right-hand bat","Bowling style Left-arm medium-fast"
"570",1,1,1,0,0,NA,0,NA,0,0,0,0,0,0,1,1,24,40,1,40,10,24,0,0,0," Andrew William Mathieson","New Zealand","Batting style Right-hand bat","Bowling style Right-arm medium"
"571",17,16,0,339,72,21.18,506,66.99,0,1,33,3,9,0,17,2,36,37,1,37,6.16,36,0,0,0," Murali Vijay","India","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"572",12,12,1,287,104,26.09,403,71.21,1,1,24,3,4,0,12,6,132,150,5,30,6.81,26.4,1,0,0," Manoj Kumar Tiwary","India","Batting style Right-hand bat","Bowling style Legbreak googly"
"573",46,42,6,934,86,25.94,1031,90.59,0,6,107,19,19,2,46,1,2,0,0,NA,0,NA,0,0,0," Robin Venu Uthappa","India","Batting style Right-hand bat","Bowling style Right-arm medium"
"574",3,1,0,5,5,5,9,55.55,0,0,1,0,1,0,3,3,114,114,4,28.5,6,28.5,0,0,0," Jubair Hossain","Bangladesh","Batting style Right-hand bat","Bowling style Legbreak"
"575",23,20,2,420,74,23.33,522,80.45,0,2,47,3,7,0,23,14,265,233,5,46.6,5.27,53,0,0,0," Subasinghe Mudiyanselage Ashan Priyanjan","Sri Lanka","Batting style Right-hand bat","Bowling style Right-arm offbreak"
"576",17,17,1,425,82,26.56,617,68.88,0,4,48,4,10,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Morne Nico van Wyk","South Africa","Batting style Right-hand bat","Bowling style Slow left-arm orthodox"
"577",30,19,7,151,30,12.58,213,70.89,0,0,14,0,6,0,30,28,1279,986,41,24.04,4.62,31.1,2,0,0," Vernon Darryl Philander","South Africa","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"578",6,6,0,146,69,24.33,184,79.34,0,1,16,1,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Joseph Anthony Burns","Australia","Batting style Right-hand bat","Bowling style Right-arm medium, Right-arm offbreak"
"579",190,169,27,5757,185,40.54,6365,90.44,9,33,570,131,64,0,190,163,6466,5342,168,31.79,4.95,38.4,3,0,0," Shane Robert Watson","Australia","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"580",15,8,4,42,13,10.5,80,52.5,0,0,2,0,3,0,15,15,727,681,16,42.56,5.62,45.4,1,0,0," James Lee Pattinson","Australia","Batting style Left-hand bat","Bowling style Right-arm fast-medium"
"581",126,115,16,3122,110,31.53,3706,84.24,2,16,296,71,170,11,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Bradley James Haddin","Australia","Batting style Right-hand bat",NA
"582",1,1,0,3,3,3,7,42.85,0,0,0,0,0,0,1,1,30,25,1,25,5,30,0,0,0," Sean Anthony Abbott","Australia","Batting style Right-hand bat","Bowling style Right-arm fast-medium"
"583",153,91,32,951,73,16.11,987,96.35,0,2,81,23,35,0,153,150,7489,6038,239,25.26,4.83,31.3,9,3,0," Mitchell Guy Johnson","Australia","Batting style Left-hand bat","Bowling style Left-arm fast"
"584",398,369,27,8064,124,23.57,6892,117,6,39,730,351,127,0,398,372,17670,13632,395,34.51,4.62,44.7,4,9,0," Sahibzada Mohammad Shahid Khan Afridi","Pakistan","Batting style Right-hand bat","Bowling style Legbreak googly"
"585",162,149,31,5122,96,43.4,6945,73.75,0,42,342,83,66,0,162,1,24,30,0,NA,7.5,NA,0,0,0," Misbah-ul-Haq Khan Niazi","Pakistan","Batting style Right-hand bat","Bowling style Legbreak"
"586",1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,60,68,1,68,6.8,60,0,0,0," Raza Hasan","Pakistan","Batting style Right-hand bat","Bowling style Slow left-arm orthodox"
"587",60,23,16,101,15,14.42,184,54.89,0,0,5,1,19,0,60,56,2792,2224,55,40.43,4.77,50.7,3,0,0," Xavier John Doherty","Australia","Batting style Left-hand bat","Bowling style Slow left-arm orthodox"
"588",25,24,1,826,138,35.91,1100,75.09,2,4,91,5,5,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Phillip Joel Hughes","Australia","Batting style Left-hand bat",NA
"589",62,40,11,399,59,13.75,458,87.11,0,1,44,6,15,0,62,60,2949,2566,71,36.14,5.22,41.5,3,1,0," Sohail Tanvir","Pakistan","Batting style Left-hand bat","Bowling style Left-arm medium-fast"
"590",105,89,5,1560,97,18.57,1683,92.69,0,8,142,64,31,0,105,73,2726,2285,61,37.45,5.02,44.6,3,1,0," Dwayne Romel Smith","West Indies","Batting style Right-hand bat","Bowling style Right-arm medium"
"591",164,141,24,2968,112,25.36,3606,82.3,2,10,240,58,73,0,164,150,6511,5874,199,29.51,5.41,32.7,6,1,0," Dwayne John Bravo","West Indies","Batting style Right-hand bat","Bowling style Right-arm medium-fast"
